cluster_id	scan_id	precursor_mz	precursor_charge	quality_score	confidence	ptm_flag	within_var	mean_similarity
40164	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1004176"; PrecursorID: "0"; scans: "31521"	596.7077	3	0.529	MEDIUM	False	0.0577	0.9423
40164	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1004211"; PrecursorID: "0"; scans: "31558"	596.7075	3	0.529	MEDIUM	False	0.0577	0.9423
5189	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "569176"; PrecursorID: "0"; scans: "53594"	820.9659	2	0.5289	MEDIUM	False	0.0578	0.9422
5189	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1025177"; PrecursorID: "0"; scans: "53721"	820.8792	2	0.5289	MEDIUM	False	0.0578	0.9422
9083	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_02.raw"; SpectrumID: "621214"; PrecursorID: "0"; scans: "37785"	532.9830	3	0.5289	MEDIUM	False	0.0577	0.9423
9083	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "874668"; PrecursorID: "0"; scans: "28971"	532.9894	3	0.5289	MEDIUM	False	0.0577	0.9423
9569	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_02.raw"; SpectrumID: "627986"; PrecursorID: "0"; scans: "44902"	707.3830	2	0.5289	MEDIUM	False	0.0577	0.9423
9569	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_02.raw"; SpectrumID: "628102"; PrecursorID: "0"; scans: "45023"	707.3664	2	0.5289	MEDIUM	False	0.0577	0.9423
25273	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "794323"; PrecursorID: "0"; scans: "11340"	601.1067	4	0.5289	MEDIUM	False	0.0577	0.9423
25273	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "794724"; PrecursorID: "0"; scans: "11781"	601.1066	4	0.5289	MEDIUM	False	0.0577	0.9423
28025	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "815869"; PrecursorID: "0"; scans: "35217"	1076.5751	2	0.5289	MEDIUM	False	0.0577	0.9423
28025	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "882642"; PrecursorID: "0"; scans: "37836"	1076.5830	2	0.5289	MEDIUM	False	0.0577	0.9423
36566	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "892947"; PrecursorID: "0"; scans: "48944"	785.9890	2	0.5289	MEDIUM	False	0.0577	0.9423
36566	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1022905"; PrecursorID: "0"; scans: "51316"	785.9891	2	0.5289	MEDIUM	False	0.0577	0.9423
42361	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "955845"; PrecursorID: "0"; scans: "48825"	619.0455	3	0.5289	MEDIUM	False	0.0577	0.9423
42361	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1022301"; PrecursorID: "0"; scans: "50681"	619.0455	3	0.5289	MEDIUM	False	0.0577	0.9423
42818	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "959766"; PrecursorID: "0"; scans: "53012"	560.0007	3	0.5289	MEDIUM	False	0.0578	0.9422
42818	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "960974"; PrecursorID: "0"; scans: "54312"	560.0005	3	0.5289	MEDIUM	False	0.0578	0.9422
45314	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1021679"; PrecursorID: "0"; scans: "50026"	1073.1251	2	0.5289	MEDIUM	False	0.0578	0.9422
45314	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1021763"; PrecursorID: "0"; scans: "50114"	1073.1265	2	0.5289	MEDIUM	False	0.0578	0.9422
8277	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_02.raw"; SpectrumID: "612444"; PrecursorID: "0"; scans: "28431"	1063.5609	2	0.5288	MEDIUM	False	0.0578	0.9422
8277	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_03.raw"; SpectrumID: "678372"; PrecursorID: "0"; scans: "27583"	1063.5619	2	0.5288	MEDIUM	False	0.0578	0.9422
9493	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_02.raw"; SpectrumID: "626806"; PrecursorID: "0"; scans: "43668"	1032.1713	3	0.5288	MEDIUM	False	0.0578	0.9422
9493	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_02.raw"; SpectrumID: "627347"; PrecursorID: "0"; scans: "44234"	1032.1742	3	0.5288	MEDIUM	False	0.0578	0.9422
9972	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_02.raw"; SpectrumID: "633558"; PrecursorID: "0"; scans: "50739"	676.8801	2	0.5288	MEDIUM	False	0.0578	0.9422
9972	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_02.raw"; SpectrumID: "633681"; PrecursorID: "0"; scans: "50869"	676.8790	2	0.5288	MEDIUM	False	0.0578	0.9422
18652	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "733718"; PrecursorID: "0"; scans: "16268"	694.1338	4	0.5288	MEDIUM	False	0.0578	0.9422
18652	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "799740"; PrecursorID: "0"; scans: "17388"	694.1338	4	0.5288	MEDIUM	False	0.0578	0.9422
27183	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "809913"; PrecursorID: "0"; scans: "28793"	957.0542	2	0.5288	MEDIUM	False	0.0578	0.9422
27183	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1003388"; PrecursorID: "0"; scans: "30677"	957.0584	2	0.5288	MEDIUM	False	0.0578	0.9422
27898	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "814758"; PrecursorID: "0"; scans: "34034"	762.7276	3	0.5288	MEDIUM	False	0.0578	0.9422
27898	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "878907"; PrecursorID: "0"; scans: "33745"	762.7277	3	0.5288	MEDIUM	False	0.0578	0.9422
29632	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "827987"; PrecursorID: "0"; scans: "48092"	1322.2440	2	0.5288	MEDIUM	False	0.0578	0.9422
29632	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "891386"; PrecursorID: "0"; scans: "47287"	1322.2428	2	0.5288	MEDIUM	False	0.0578	0.9422
31668	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "846877"; PrecursorID: "0"; scans: "68269"	699.7406	3	0.5288	MEDIUM	False	0.0578	0.9422
31668	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "910275"; PrecursorID: "0"; scans: "67481"	699.7418	3	0.5288	MEDIUM	False	0.0578	0.9422
34204	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "873729"; PrecursorID: "0"; scans: "27942"	866.0188	2	0.5288	MEDIUM	False	0.0578	0.9422
34204	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "873764"; PrecursorID: "0"; scans: "27980"	866.0161	2	0.5288	MEDIUM	False	0.0578	0.9422
43344	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "964097"; PrecursorID: "0"; scans: "57729"	753.7293	3	0.5288	MEDIUM	False	0.0578	0.9422
43344	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "964135"; PrecursorID: "0"; scans: "57769"	753.7672	3	0.5288	MEDIUM	False	0.0578	0.9422
87	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "522904"; PrecursorID: "0"; scans: "4187"	733.8820	2	0.5287	MEDIUM	False	0.0578	0.9422
87	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "522929"; PrecursorID: "0"; scans: "4213"	733.8637	2	0.5287	MEDIUM	False	0.0578	0.9422
4432	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "559891"; PrecursorID: "0"; scans: "43825"	612.8094	2	0.5287	MEDIUM	False	0.0578	0.9422
4432	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "562179"; PrecursorID: "0"; scans: "46234"	612.8085	2	0.5287	MEDIUM	False	0.0578	0.9422
6806	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_02.raw"; SpectrumID: "596882"; PrecursorID: "0"; scans: "11641"	734.0434	3	0.5287	MEDIUM	False	0.0578	0.9422
6806	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_03.raw"; SpectrumID: "663628"; PrecursorID: "0"; scans: "11276"	734.0438	3	0.5287	MEDIUM	False	0.0578	0.9422
10900	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_02.raw"; SpectrumID: "648732"; PrecursorID: "0"; scans: "66948"	752.9155	2	0.5287	MEDIUM	False	0.0578	0.9422
10900	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_02.raw"; SpectrumID: "648777"; PrecursorID: "0"; scans: "66996"	752.8752	2	0.5287	MEDIUM	False	0.0578	0.9422
15945	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_03.raw"; SpectrumID: "701665"; PrecursorID: "0"; scans: "52451"	817.4065	3	0.5287	MEDIUM	False	0.0578	0.9422
15945	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "766397"; PrecursorID: "0"; scans: "51792"	817.4058	3	0.5287	MEDIUM	False	0.0578	0.9422
30077	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "831385"; PrecursorID: "0"; scans: "51699"	1103.3285	4	0.5287	MEDIUM	False	0.0578	0.9422
30077	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "894851"; PrecursorID: "0"; scans: "50967"	1103.3284	4	0.5287	MEDIUM	False	0.0578	0.9422
30077	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1024762"; PrecursorID: "0"; scans: "53277"	1103.3292	4	0.5287	MEDIUM	False	0.0578	0.9422
30713	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "837046"; PrecursorID: "0"; scans: "57766"	1018.4830	2	0.5287	MEDIUM	False	0.0578	0.9422
30713	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "837103"; PrecursorID: "0"; scans: "57827"	1018.4830	2	0.5287	MEDIUM	False	0.0578	0.9422
30743	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "837362"; PrecursorID: "0"; scans: "58098"	943.5103	3	0.5287	MEDIUM	False	0.0578	0.9422
30743	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "900932"; PrecursorID: "0"; scans: "57451"	943.5110	3	0.5287	MEDIUM	False	0.0578	0.9422
33822	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "870409"; PrecursorID: "0"; scans: "24294"	457.2877	3	0.5287	MEDIUM	False	0.0578	0.9422
33822	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "999106"; PrecursorID: "0"; scans: "26140"	457.2881	3	0.5287	MEDIUM	False	0.0578	0.9422
34417	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "875618"; PrecursorID: "0"; scans: "30144"	805.9919	2	0.5287	MEDIUM	False	0.0578	0.9422
34417	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1003867"; PrecursorID: "0"; scans: "31184"	805.9928	2	0.5287	MEDIUM	False	0.0578	0.9422
35155	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "881769"; PrecursorID: "0"; scans: "36903"	574.0029	3	0.5287	MEDIUM	False	0.0578	0.9422
35155	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1011560"; PrecursorID: "0"; scans: "39329"	574.0027	3	0.5287	MEDIUM	False	0.0578	0.9422
37353	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "900319"; PrecursorID: "0"; scans: "56796"	550.7895	2	0.5287	MEDIUM	False	0.0578	0.9422
37353	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "963825"; PrecursorID: "0"; scans: "57438"	550.7897	2	0.5287	MEDIUM	False	0.0578	0.9422
37353	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1030294"; PrecursorID: "0"; scans: "59176"	550.7891	2	0.5287	MEDIUM	False	0.0578	0.9422
37360	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "900365"; PrecursorID: "0"; scans: "56845"	1038.5175	3	0.5287	MEDIUM	False	0.0578	0.9422
37360	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "963458"; PrecursorID: "0"; scans: "57047"	1038.5148	3	0.5287	MEDIUM	False	0.0578	0.9422
37360	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1030231"; PrecursorID: "0"; scans: "59110"	1038.5168	3	0.5287	MEDIUM	False	0.0578	0.9422
37510	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "901849"; PrecursorID: "0"; scans: "58467"	860.4866	2	0.5287	MEDIUM	False	0.0578	0.9422
37510	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "966865"; PrecursorID: "0"; scans: "60714"	860.4862	2	0.5287	MEDIUM	False	0.0578	0.9422
41259	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "947286"; PrecursorID: "0"; scans: "39703"	870.7889	3	0.5287	MEDIUM	False	0.0578	0.9422
41259	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_08.raw"; SpectrumID: "1013760"; PrecursorID: "0"; scans: "41663"	870.8546	3	0.5287	MEDIUM	False	0.0578	0.9422
44119	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "971652"; PrecursorID: "0"; scans: "65826"	960.8597	3	0.5287	MEDIUM	False	0.0578	0.9422
44119	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_07.raw"; SpectrumID: "971685"; PrecursorID: "0"; scans: "65861"	960.9322	3	0.5287	MEDIUM	False	0.0578	0.9422
3417	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "547707"; PrecursorID: "0"; scans: "31023"	499.2617	2	0.5286	MEDIUM	False	0.0578	0.9422
3417	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "547757"; PrecursorID: "0"; scans: "31075"	499.2925	2	0.5286	MEDIUM	False	0.0578	0.9422
5587	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "575017"; PrecursorID: "0"; scans: "59824"	638.8427	2	0.5286	MEDIUM	False	0.0578	0.9422
5587	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "575096"; PrecursorID: "0"; scans: "59907"	638.8430	2	0.5286	MEDIUM	False	0.0578	0.9422
5959	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "589676"; PrecursorID: "0"; scans: "75606"	869.4869	2	0.5286	MEDIUM	False	0.0578	0.9422
5959	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_01.raw"; SpectrumID: "589677"; PrecursorID: "0"; scans: "75608"	869.4688	2	0.5286	MEDIUM	False	0.0578	0.9422
11708	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_03.raw"; SpectrumID: "661236"; PrecursorID: "0"; scans: "8614"	812.4329	2	0.5286	MEDIUM	False	0.0578	0.9422
11708	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_03.raw"; SpectrumID: "661271"; PrecursorID: "0"; scans: "8652"	812.4327	2	0.5286	MEDIUM	False	0.0578	0.9422
11708	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "727343"; PrecursorID: "0"; scans: "9071"	812.4309	2	0.5286	MEDIUM	False	0.0578	0.9422
13875	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_03.raw"; SpectrumID: "680523"; PrecursorID: "0"; scans: "30025"	1150.1062	2	0.5286	MEDIUM	False	0.0578	0.9422
13875	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_03.raw"; SpectrumID: "695788"; PrecursorID: "0"; scans: "46177"	1150.0835	2	0.5286	MEDIUM	False	0.0578	0.9422
17384	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "723749"; PrecursorID: "0"; scans: "4704"	502.6781	5	0.5286	MEDIUM	False	0.0578	0.9422
17384	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "724946"; PrecursorID: "0"; scans: "6185"	502.6778	5	0.5286	MEDIUM	False	0.0578	0.9422
17384	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "789768"; PrecursorID: "0"; scans: "5999"	502.6786	5	0.5286	MEDIUM	False	0.0578	0.9422
22143	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "760422"; PrecursorID: "0"; scans: "45442"	608.0449	3	0.5286	MEDIUM	False	0.0578	0.9422
22143	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "825662"; PrecursorID: "0"; scans: "45642"	608.0445	3	0.5286	MEDIUM	False	0.0578	0.9422
22647	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "764398"; PrecursorID: "0"; scans: "49695"	1081.5557	3	0.5286	MEDIUM	False	0.0578	0.9422
22647	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_04.raw"; SpectrumID: "764412"; PrecursorID: "0"; scans: "49710"	1081.5701	3	0.5286	MEDIUM	False	0.0578	0.9422
25294	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "794512"; PrecursorID: "0"; scans: "11547"	540.3304	3	0.5286	MEDIUM	False	0.0578	0.9422
25294	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "794543"; PrecursorID: "0"; scans: "11582"	540.3196	3	0.5286	MEDIUM	False	0.0578	0.9422
29437	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_05.raw"; SpectrumID: "826316"; PrecursorID: "0"; scans: "46332"	579.8751	2	0.5286	MEDIUM	False	0.0578	0.9422
29437	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "898916"; PrecursorID: "0"; scans: "55291"	579.8748	2	0.5286	MEDIUM	False	0.0578	0.9422
32159	File: "C:\Fernando\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex\20201022_FS_Choudhary_LMS2_FS03_MS2_16plex_06.raw"; SpectrumID: "854733"; PrecursorID: "0"; scans: "6447"	382.4386	5	0.5286	MEDIUM	False	0.0578	0.9422
